TRANSACTION_ID,STORE_ID,TRANSACTION_DATE,PRODUCT_ID,QUANTITY,DISCOUNT_PERCENT
112830,103,8/27/2024,P_050,4,5
112830,106,8/27/2024,P_045,1,20
112831,101,08-07-2024,P_013,3,0
112831,105,08-07-2024,P_043,3,15
112832,101,8/25/2024,P_040,1,20
112833,108,8/26/2024,P_023,3,20
112833,106,8/26/2024,P_027,5,20
112834,104,8/31/2024,P_017,5,20
112835,105,8/23/2024,P_046,4,0
112835,106,8/23/2024,P_010,1,15
112835,104,8/23/2024,P_041,4,5
112836,106,8/20/2024,P_004,2,15
112837,105,8/22/2024,P_031,4,15
112838,106,08-03-2024,P_018,3,10
112838,105,08-03-2024,P_010,1,10
112839,103,8/15/2024,P_048,1,20
112840,107,8/21/2024,P_018,4,0
112840,103,8/21/2024,P_047,4,0
112840,103,8/21/2024,P_043,3,10
112841,106,8/18/2024,P_026,3,10
112841,108,8/18/2024,P_024,4,20
112842,103,8/21/2024,P_031,3,10
112842,101,8/21/2024,P_033,1,5
112843,107,08-11-2024,P_001,4,15
112843,101,08-11-2024,P_015,2,5
112843,108,08-11-2024,P_004,2,0
112844,102,08-09-2024,P_017,2,5
112844,101,08-09-2024,P_031,2,10
112845,102,8/17/2024,P_050,4,15
112846,102,8/20/2024,P_001,4,10
112847,105,08-10-2024,P_037,2,0
112847,104,08-10-2024,P_039,5,0
112848,102,8/25/2024,P_008,4,0
112849,102,08-09-2024,P_048,2,0
112850,103,08-03-2024,P_031,3,10
112850,106,08-03-2024,P_006,5,20
112851,105,8/14/2024,P_002,4,15
112852,104,8/24/2024,P_047,3,15
112853,106,8/25/2024,P_031,4,5
112853,103,8/25/2024,P_028,3,20
112854,108,08-10-2024,P_038,4,0
112855,101,8/25/2024,P_038,4,15
112855,101,8/25/2024,P_034,4,20
112856,105,8/27/2024,P_036,5,15
112856,104,8/27/2024,P_049,3,5
112857,102,8/17/2024,P_023,4,0
112858,108,8/21/2024,P_016,5,5
112859,107,08-02-2024,P_023,3,20
112859,107,08-02-2024,P_047,1,0
112860,106,8/29/2024,P_048,4,20
112861,106,08-06-2024,P_001,5,0
112861,104,08-06-2024,P_003,1,5
112861,103,08-06-2024,P_020,3,0
112862,104,8/23/2024,P_002,1,0
112863,103,08-12-2024,P_010,3,10
112864,102,08-01-2024,P_019,2,15
112864,104,08-01-2024,P_013,2,0
112864,107,08-01-2024,P_016,2,10
112865,108,08-10-2024,P_022,3,10
112865,101,08-10-2024,P_042,1,20
112865,103,08-10-2024,P_004,5,15
112866,106,8/25/2024,P_019,4,20
112866,106,8/25/2024,P_031,2,5
112866,103,8/25/2024,P_039,4,5
112867,104,8/27/2024,P_018,2,5
112868,102,8/23/2024,P_001,1,0
112869,103,8/17/2024,P_048,5,15
112870,101,8/31/2024,P_004,3,15
112870,101,8/31/2024,P_030,5,15
112871,101,8/15/2024,P_018,2,20
112871,102,8/15/2024,P_040,3,10
112872,103,8/26/2024,P_044,4,15
112873,105,08-04-2024,P_041,2,20
112874,102,08-09-2024,P_021,2,10
112875,105,08-08-2024,P_021,1,0
112876,104,8/26/2024,P_050,4,20
112876,107,8/26/2024,P_047,2,5
112877,108,8/30/2024,P_007,4,5
112877,103,8/30/2024,P_026,4,20
112878,102,08-03-2024,P_029,4,0
112879,106,9/14/2024,P_020,5,10
112880,105,9/13/2024,P_002,1,20
112881,105,9/24/2024,P_003,5,15
112882,106,9/20/2024,P_015,1,20
112883,103,09-06-2024,P_007,5,20
112883,101,09-06-2024,P_001,5,5
112884,101,9/24/2024,P_048,2,20
112885,104,9/14/2024,P_010,3,5
112886,101,9/15/2024,P_047,1,15
112886,102,9/15/2024,P_015,2,15
112887,108,9/30/2024,P_026,2,5
112888,106,09-01-2024,P_004,5,10
112889,108,9/13/2024,P_039,5,0
112889,106,9/13/2024,P_007,3,15
112890,101,9/26/2024,P_023,1,10
112890,104,9/26/2024,P_044,5,0
112891,106,09-10-2024,P_050,3,5
112892,104,09-06-2024,P_015,4,0
112893,108,9/24/2024,P_007,3,5
112894,107,9/13/2024,P_026,2,5
112895,102,9/13/2024,P_030,3,20
112896,101,9/24/2024,P_029,5,10
112897,105,9/13/2024,P_044,1,0
112898,105,9/13/2024,P_005,5,0
112898,103,9/13/2024,P_028,3,10
112899,104,9/15/2024,P_006,1,0
112900,102,9/15/2024,P_017,3,10
112901,105,9/23/2024,P_049,4,0
112902,107,9/15/2024,P_019,4,10
112903,104,9/13/2024,P_026,3,0
112904,104,9/16/2024,P_010,2,5
112904,103,9/16/2024,P_041,3,5
112905,104,9/16/2024,P_021,2,5
112905,102,9/16/2024,P_010,1,15
112906,104,09-01-2024,P_003,2,15
112907,106,9/20/2024,P_034,2,5
112908,102,9/27/2024,P_034,1,0
112908,105,9/27/2024,P_036,2,15
112909,105,09-09-2024,P_019,1,5
112909,108,09-09-2024,P_005,3,20
112909,108,09-09-2024,P_016,1,10
112910,108,09-08-2024,P_023,3,5
112911,107,09-12-2024,P_028,2,15
112912,103,9/14/2024,P_008,2,0
112913,103,09-06-2024,P_035,3,10
112914,106,09-12-2024,P_030,4,5
112914,108,09-12-2024,P_032,1,5
112915,102,09-11-2024,P_050,4,15
112915,105,09-11-2024,P_029,3,20
112916,104,9/26/2024,P_005,4,20
112917,105,9/16/2024,P_024,3,0
112917,106,9/16/2024,P_034,2,10
112917,108,9/16/2024,P_003,2,5
112918,101,09-08-2024,P_016,2,20
112918,102,09-08-2024,P_025,1,20
112919,106,9/22/2024,P_004,4,5
112920,104,9/30/2024,P_021,5,15
112921,105,9/16/2024,P_004,1,5
112922,101,09-02-2024,P_045,2,0
112923,101,09-11-2024,P_026,5,5
112924,106,09-03-2024,P_003,3,0
112924,103,09-03-2024,P_050,5,10
112925,101,9/17/2024,P_045,5,5
112926,105,9/16/2024,P_041,2,20
112926,102,9/16/2024,P_011,1,0
112926,101,9/16/2024,P_008,4,5
112927,103,9/13/2024,P_034,1,15
112927,102,9/13/2024,P_014,2,20
112928,104,9/21/2024,P_017,1,15
112928,105,9/21/2024,P_007,2,10
112928,108,9/21/2024,P_050,3,5
112929,102,9/28/2024,P_002,4,15
112930,105,9/24/2024,P_048,2,20
112930,107,9/24/2024,P_029,2,15
112931,102,09-09-2024,P_049,2,0
112931,101,09-09-2024,P_023,2,20
112932,108,9/17/2024,P_034,2,5
112932,102,9/17/2024,P_038,3,15
112932,101,9/17/2024,P_013,4,15
112933,108,9/27/2024,P_002,2,0
112934,103,09-12-2024,P_009,2,0
112934,102,09-12-2024,P_040,1,5
112934,104,09-12-2024,P_015,4,15
112935,102,09-01-2024,P_044,1,5
112935,107,09-01-2024,P_017,4,10
112936,102,9/21/2024,P_046,4,20
112936,101,9/21/2024,P_001,5,20
112937,103,9/21/2024,P_005,2,0
112938,105,9/15/2024,P_012,5,5
112938,103,9/15/2024,P_004,3,10
112939,105,09-10-2024,P_044,2,5
112940,102,9/25/2024,P_022,1,20
112941,106,9/21/2024,P_046,1,20
112942,106,9/18/2024,P_030,1,20
112943,105,09-10-2024,P_027,1,20
112944,102,9/15/2024,P_026,5,15
112944,108,9/15/2024,P_039,4,15
112945,107,9/13/2024,P_018,3,15
112945,101,9/13/2024,P_040,3,10
112946,107,09-03-2024,P_014,5,0
112947,108,09-12-2024,P_004,1,5
112948,103,9/14/2024,P_013,4,0
112949,101,9/24/2024,P_025,4,15
112950,103,09-02-2024,P_046,3,5
112951,108,09-03-2024,P_001,4,10
112951,106,09-03-2024,P_019,1,20
112952,105,09-09-2024,P_007,1,15
112952,101,09-09-2024,P_049,4,5
112953,108,9/15/2024,P_003,2,0
112953,108,9/15/2024,P_004,2,20
112954,103,9/30/2024,P_039,4,5
112954,104,9/30/2024,P_019,3,20
112955,106,9/23/2024,P_025,3,5
112956,102,09-09-2024,P_028,4,10
112956,102,09-09-2024,P_038,2,20
112956,101,09-09-2024,P_039,4,10
112957,108,9/19/2024,P_019,4,20
112957,101,9/19/2024,P_036,1,15
112958,107,9/21/2024,P_030,5,0
112958,102,9/21/2024,P_043,5,5
112958,102,9/21/2024,P_006,2,5
112959,106,9/25/2024,P_043,4,20
112959,108,9/25/2024,P_023,1,10
112959,106,9/25/2024,P_003,2,20
112960,101,9/18/2024,P_015,1,10
112961,105,9/28/2024,P_019,4,15
112962,101,9/20/2024,P_021,5,5
112963,107,9/23/2024,P_017,2,15
112964,102,09-12-2024,P_016,3,10
112964,103,09-12-2024,P_011,4,10
112964,104,09-12-2024,P_040,3,5
112965,104,9/16/2024,P_024,5,5
112965,104,9/16/2024,P_018,2,5
112965,101,9/16/2024,P_020,2,0
112966,103,09-11-2024,P_023,4,10
112967,107,9/30/2024,P_023,1,0
112968,103,09-06-2024,P_035,4,20
112969,105,9/19/2024,P_038,1,0
112970,107,9/19/2024,P_033,5,20
112970,103,9/19/2024,P_002,3,0
112970,103,9/19/2024,P_016,5,10
112971,104,9/21/2024,P_028,5,15
112972,101,09-08-2024,P_021,4,15
112972,106,09-08-2024,P_039,1,0
112973,106,09-04-2024,P_026,2,15
112974,101,9/22/2024,P_003,5,15
112974,104,9/22/2024,P_016,2,10
112974,102,9/22/2024,P_029,5,10
112975,106,9/15/2024,P_048,3,15
112976,106,9/28/2024,P_002,4,10
112976,102,9/28/2024,P_049,4,20
112977,108,9/13/2024,P_009,4,20
112978,108,9/26/2024,P_023,3,10
112978,107,9/26/2024,P_049,5,15
112979,102,09-10-2024,P_044,2,5
112979,107,09-10-2024,P_009,5,20
112980,107,9/14/2024,P_007,1,10
112980,106,9/14/2024,P_017,2,15
112981,102,9/26/2024,P_028,5,0
112981,103,9/26/2024,P_026,2,10
112982,103,09-02-2024,P_039,2,20
112982,105,09-02-2024,P_050,2,20
112983,102,09-08-2024,P_015,1,0
112984,107,9/30/2024,P_046,2,5
112985,106,09-06-2024,P_049,5,20
112986,103,9/20/2024,P_005,4,0
112987,107,09-06-2024,P_040,2,0
112988,108,9/30/2024,P_046,4,20
112989,106,9/27/2024,P_008,3,10
112990,102,9/27/2024,P_032,2,0
112990,108,9/27/2024,P_048,5,15
112990,104,9/27/2024,P_021,5,0
112991,106,9/29/2024,P_035,1,5
112992,103,09-04-2024,P_047,2,10
112993,107,9/29/2024,P_037,5,0
112994,102,09-07-2024,P_038,4,15
112994,108,09-07-2024,P_013,4,10
112994,102,09-07-2024,P_034,2,10
112995,102,09-11-2024,P_042,2,15
112995,101,09-11-2024,P_016,2,20
112996,101,9/21/2024,P_034,1,0
112996,108,9/21/2024,P_042,5,20
112997,105,9/13/2024,P_049,4,5
112997,102,9/13/2024,P_003,4,0
112998,105,9/18/2024,P_017,4,10
112998,101,9/18/2024,P_034,3,10
112999,106,9/24/2024,P_018,2,0
113000,105,9/25/2024,P_027,1,20
113000,103,9/25/2024,P_049,2,15
113001,102,9/25/2024,P_048,4,20
113001,102,9/25/2024,P_014,2,5
113001,102,9/25/2024,P_035,5,0
113002,104,9/15/2024,P_009,2,20
113003,106,09-11-2024,P_042,4,10
113004,106,9/19/2024,P_041,2,15
113005,105,9/19/2024,P_018,4,0
113006,104,9/16/2024,P_021,2,15
113006,103,9/16/2024,P_046,3,15
113007,107,9/30/2024,P_033,4,0
113008,101,9/17/2024,P_042,3,0
113008,108,9/17/2024,P_019,1,10
113008,104,9/17/2024,P_012,3,0
113009,103,09-07-2024,P_007,5,5
113010,108,9/16/2024,P_047,5,10
113011,107,9/21/2024,P_041,1,15
113011,101,9/21/2024,P_040,3,5
113011,106,9/21/2024,P_036,3,10
113012,108,9/29/2024,P_010,3,20
113013,102,9/26/2024,P_012,3,20
113014,105,9/15/2024,P_001,3,20
113015,106,09-08-2024,P_035,4,10
113016,107,9/28/2024,P_008,5,5
113017,101,09-12-2024,P_038,1,5
113017,104,09-12-2024,P_014,2,20
113017,101,09-12-2024,P_027,1,15
113018,103,09-01-2024,P_023,3,5
113019,101,9/15/2024,P_044,5,10
113019,102,9/15/2024,P_005,5,20
113019,104,9/15/2024,P_026,3,5
113020,108,9/19/2024,P_002,3,0
113021,105,9/22/2024,P_049,3,0
113021,105,9/22/2024,P_038,4,0
113022,105,9/21/2024,P_048,3,5
113022,101,9/21/2024,P_015,2,20
113023,108,9/21/2024,P_031,5,15
113024,106,09-06-2024,P_023,1,5
113024,106,09-06-2024,P_041,2,10
113025,104,9/25/2024,P_016,1,5
113026,103,09-05-2024,P_034,3,0
113026,105,09-05-2024,P_030,5,5
113027,108,09-07-2024,P_050,4,0
113027,108,09-07-2024,P_043,3,10
113027,104,09-07-2024,P_033,5,20
113028,101,9/30/2024,P_019,5,0
113029,108,09-10-2024,P_023,3,0
113029,104,09-10-2024,P_025,2,15
113030,102,09-01-2024,P_004,3,10
113030,105,09-01-2024,P_005,2,15
113031,102,9/22/2024,P_004,2,0
113031,103,9/22/2024,P_026,2,0
113032,107,9/14/2024,P_031,2,10
113033,108,9/16/2024,P_032,2,0
113033,107,9/16/2024,P_019,1,20
113034,104,9/21/2024,P_038,3,15
113035,108,09-03-2024,P_004,5,5
113036,108,09-10-2024,P_012,2,10
113037,107,9/18/2024,P_040,2,0
113038,107,9/22/2024,P_031,5,0
113038,104,9/22/2024,P_035,2,20
113038,105,9/22/2024,P_047,2,0
113039,102,09-09-2024,P_047,1,10
113039,107,09-09-2024,P_031,2,5
113040,105,09-05-2024,P_019,3,15
113040,102,09-05-2024,P_042,1,10
113041,103,09-10-2024,P_005,1,10
113041,102,09-10-2024,P_048,1,0
113042,106,9/27/2024,P_042,2,20
113043,105,09-10-2024,P_025,3,0
113044,104,9/15/2024,P_045,4,0
113045,107,9/30/2024,P_008,1,20
113045,108,9/30/2024,P_045,1,0
113045,107,9/30/2024,P_022,5,20
113046,108,9/17/2024,P_050,2,5
113046,104,9/17/2024,P_019,4,20
113047,103,9/24/2024,P_041,1,20
113047,104,9/24/2024,P_002,5,5
113048,104,9/20/2024,P_009,3,15
113048,103,9/20/2024,P_018,4,0
113049,103,9/15/2024,P_030,2,5
113049,104,9/15/2024,P_038,5,20
113050,106,9/17/2024,P_033,5,15
113051,102,9/17/2024,P_039,4,10
113051,103,9/17/2024,P_012,5,0
113052,106,09-02-2024,P_013,2,15
113053,103,09-10-2024,P_004,5,5
113054,103,09-11-2024,P_014,5,15
113055,104,9/21/2024,P_024,1,10
113056,105,09-10-2024,P_011,5,5
113056,101,09-10-2024,P_043,3,20
113057,107,09-04-2024,P_036,2,0
113058,105,09-05-2024,P_004,1,0
113059,108,9/17/2024,P_034,2,20
113060,106,9/16/2024,P_016,4,10
113061,106,9/18/2024,P_026,5,10
113062,106,09-06-2024,P_016,3,10
113063,108,9/26/2024,P_041,3,0
113064,101,9/26/2024,P_023,4,5
113065,107,9/19/2024,P_034,2,10
113065,101,9/19/2024,P_021,2,10
113066,102,9/17/2024,P_001,3,0
113067,108,9/16/2024,P_005,4,15
113067,107,9/16/2024,P_038,3,0
113068,108,9/15/2024,P_013,1,20
113068,108,9/15/2024,P_007,1,15
113068,104,9/15/2024,P_043,1,5
113069,104,09-07-2024,P_035,4,20
113070,107,9/27/2024,P_049,2,5
113070,104,9/27/2024,P_043,3,10
113071,104,09-01-2024,P_014,1,20
113072,107,9/15/2024,P_017,4,5
113073,104,9/18/2024,P_046,3,20
113074,107,9/30/2024,P_018,3,15
113074,106,9/30/2024,P_041,4,10
113075,106,09-11-2024,P_046,3,10
113076,105,09-11-2024,P_017,5,15
113076,103,09-11-2024,P_049,3,10
113077,103,9/19/2024,P_034,2,0
113077,101,9/19/2024,P_022,3,20
113078,105,9/27/2024,P_002,1,10
113078,102,9/27/2024,P_036,2,10
113079,107,9/13/2024,P_007,4,15
113080,101,9/28/2024,P_035,4,5
113080,105,9/28/2024,P_019,2,0
113081,107,09-03-2024,P_025,5,15
113082,104,09-08-2024,P_006,4,5
113082,102,09-08-2024,P_045,1,10
113083,108,9/17/2024,P_023,3,10
113084,103,9/13/2024,P_017,2,0
113084,104,9/13/2024,P_022,5,20
113085,101,09-01-2024,P_014,3,10
113085,108,09-01-2024,P_041,1,15
113086,101,09-07-2024,P_041,5,5
113086,102,09-07-2024,P_024,3,0
113086,105,09-07-2024,P_007,1,15
113087,106,9/23/2024,P_047,2,0
113087,106,9/23/2024,P_032,3,5
113088,101,09-03-2024,P_050,2,20
113089,101,9/22/2024,P_022,2,5
113090,108,9/13/2024,P_008,3,5
113091,101,09-12-2024,P_037,1,5
113091,106,09-12-2024,P_032,3,15
113092,102,9/20/2024,P_010,5,20
113092,104,9/20/2024,P_046,5,5
113092,105,9/20/2024,P_036,3,0
113093,108,9/24/2024,P_031,2,10
113094,107,09-12-2024,P_001,3,0
113094,104,09-12-2024,P_038,2,15
113095,103,9/27/2024,P_033,4,5
113095,104,9/27/2024,P_050,2,15
113095,107,9/27/2024,P_036,2,10
113096,101,9/24/2024,P_035,5,5
113097,103,9/21/2024,P_019,1,10
113098,102,09-04-2024,P_047,1,10
113098,108,09-04-2024,P_035,4,20
113099,105,9/30/2024,P_032,3,20
113099,107,9/30/2024,P_038,2,20
113100,103,09-11-2024,P_020,5,0
113100,106,09-11-2024,P_049,3,20
113101,108,9/24/2024,P_041,3,0
113102,103,09-09-2024,P_022,3,15
113102,108,09-09-2024,P_048,4,15
113103,104,09-03-2024,P_024,5,15
113104,105,09-04-2024,P_012,1,0
113104,106,09-04-2024,P_017,2,15
113105,103,9/21/2024,P_018,1,15
113106,101,09-12-2024,P_029,5,20
113106,103,09-12-2024,P_048,1,20
113107,103,9/22/2024,P_010,1,0
113107,106,9/22/2024,P_015,5,5
113108,107,9/21/2024,P_044,4,20
113109,108,09-12-2024,P_013,2,15
113110,106,9/14/2024,P_041,2,10
113111,102,09-11-2024,P_043,1,15
113111,102,09-11-2024,P_013,4,5
113112,103,09-05-2024,P_016,2,10
113113,105,9/17/2024,P_001,3,15
113113,105,9/17/2024,P_002,5,0
113113,104,9/17/2024,P_046,2,20
113114,102,09-08-2024,P_009,5,5
113114,103,09-08-2024,P_016,5,20
113114,107,09-08-2024,P_029,5,10
113115,101,9/14/2024,P_019,3,5
113116,102,9/28/2024,P_003,2,20
113117,105,9/15/2024,P_015,4,20
113117,108,9/15/2024,P_017,2,5
113117,107,9/15/2024,P_023,3,20
113118,101,09-05-2024,P_033,1,20
113119,104,9/14/2024,P_048,2,10
113120,105,09-05-2024,P_025,2,10
113120,106,09-05-2024,P_036,2,20
113121,107,09-03-2024,P_025,5,0
113122,108,09-07-2024,P_019,1,10
113122,107,09-07-2024,P_041,1,10
113123,102,9/30/2024,P_002,4,5
113124,103,09-11-2024,P_040,5,15
113125,105,9/22/2024,P_011,4,0
113126,104,9/22/2024,P_003,5,15
113127,105,09-11-2024,P_021,1,0
113127,103,09-11-2024,P_013,1,5
113128,106,09-05-2024,P_041,5,20
113129,106,09-07-2024,P_048,2,10
113129,105,09-07-2024,P_036,3,10
113130,102,09-01-2024,P_045,1,15
113131,104,9/18/2024,P_048,1,20
113132,102,9/15/2024,P_041,2,5
113132,104,9/15/2024,P_035,1,0
113133,108,9/14/2024,P_048,4,20
113134,108,9/28/2024,P_022,1,20
113134,103,9/28/2024,P_018,2,20
113135,103,9/14/2024,P_039,2,20
113136,103,9/17/2024,P_032,2,0
113136,105,9/17/2024,P_006,2,0
113137,108,9/13/2024,P_010,4,10
113137,103,9/13/2024,P_015,4,5
113138,105,09-01-2024,P_024,3,0
113139,101,9/16/2024,P_031,1,10
113140,107,9/16/2024,P_006,2,10
113141,104,9/28/2024,P_045,3,5
113141,104,9/28/2024,P_013,5,20
113142,107,9/29/2024,P_013,4,10
113143,108,09-01-2024,P_041,1,10
113144,101,9/17/2024,P_032,4,20
113144,105,9/17/2024,P_012,5,5
113145,106,9/28/2024,P_017,5,5
113146,108,9/19/2024,P_022,2,20
113147,105,9/26/2024,P_016,5,0
113147,106,9/26/2024,P_044,5,20
113148,104,09-11-2024,P_044,4,5
113149,104,09-03-2024,P_020,5,5
113150,101,9/27/2024,P_016,4,10
113151,102,9/18/2024,P_028,4,15
113152,102,9/15/2024,P_050,5,5
113152,107,9/15/2024,P_002,4,15
113153,102,9/23/2024,P_011,2,5
113154,102,9/24/2024,P_014,3,15
113154,104,9/24/2024,P_027,2,10
113155,107,9/30/2024,P_012,3,20
113156,104,9/29/2024,P_007,2,5
113157,101,9/14/2024,P_038,5,0
113158,104,9/30/2024,P_049,3,5
113159,106,09-06-2024,P_043,5,20
113159,103,09-06-2024,P_008,5,5
113160,105,9/14/2024,P_048,1,10
113161,105,9/23/2024,P_029,2,5
113162,108,09-05-2024,P_029,4,0
113163,103,09-02-2024,P_030,2,20
113164,105,9/21/2024,P_009,2,0
113165,105,9/14/2024,P_008,2,5
113166,108,9/13/2024,P_021,2,5
113166,104,9/13/2024,P_044,3,20
113167,107,9/19/2024,P_040,3,0
113167,106,9/19/2024,P_017,4,10
113167,107,9/19/2024,P_004,5,5
113168,105,9/23/2024,P_047,1,0
113168,106,9/23/2024,P_027,4,20
113169,105,09-03-2024,P_014,5,5
113169,106,09-03-2024,P_039,5,0
113169,102,09-03-2024,P_007,4,0
113170,102,9/28/2024,P_017,3,15
113170,104,9/28/2024,P_013,2,10
113171,101,09-01-2024,P_024,3,5
113171,101,09-01-2024,P_012,5,5
113171,101,09-01-2024,P_043,5,0
113172,104,9/13/2024,P_023,3,15
113173,107,09-09-2024,P_016,2,0
113174,101,9/19/2024,P_048,4,5
113175,102,09-01-2024,P_007,5,20
113176,104,9/24/2024,P_014,3,10
113177,108,9/28/2024,P_013,4,15
113178,103,9/18/2024,P_028,4,15
113179,108,09-12-2024,P_049,4,15
113179,102,09-12-2024,P_026,1,20
113180,102,09-02-2024,P_007,4,20
113180,104,09-02-2024,P_030,3,5
113180,103,09-02-2024,P_002,3,0
113181,108,09-07-2024,P_005,2,0
113181,106,09-07-2024,P_045,5,10
113182,108,9/15/2024,P_043,1,10
113183,101,9/21/2024,P_008,3,20
113183,101,9/21/2024,P_037,1,15
113184,108,09-03-2024,P_022,5,20
113184,105,09-03-2024,P_010,2,10
113185,101,9/18/2024,P_007,3,15
113186,105,9/17/2024,P_026,1,15
113187,108,09-01-2024,P_019,5,15
113187,104,09-01-2024,P_010,4,0
113188,105,9/25/2024,P_004,4,0
113188,107,9/25/2024,P_026,2,15
113189,103,09-12-2024,P_032,1,20
113189,108,09-12-2024,P_044,1,10
113190,102,09-12-2024,P_002,2,20
113191,104,09-06-2024,P_029,4,0
113192,108,09-08-2024,P_034,2,0
113193,105,9/30/2024,P_046,4,5
113194,102,09-07-2024,P_029,2,15
113195,101,9/21/2024,P_020,5,0
113196,106,9/24/2024,P_047,5,15
113197,102,9/14/2024,P_022,4,10
113198,102,9/25/2024,P_014,2,20
113199,106,9/18/2024,P_036,5,20
113199,103,9/18/2024,P_016,4,15
113200,108,9/15/2024,P_001,4,0
113201,105,9/30/2024,P_039,5,15
113202,104,9/25/2024,P_023,5,20
113203,105,9/15/2024,P_031,3,15
113203,106,9/15/2024,P_050,4,15
113204,103,9/15/2024,P_028,1,20
113204,105,9/15/2024,P_006,3,20
113205,105,9/26/2024,P_020,1,0
113205,105,9/26/2024,P_008,2,15
113206,104,9/13/2024,P_037,5,0
113207,106,9/23/2024,P_021,3,15
113207,101,9/23/2024,P_047,4,0
113208,108,09-05-2024,P_007,1,0
113208,101,09-05-2024,P_003,4,10
113209,106,09-01-2024,P_027,3,5
113210,102,9/22/2024,P_024,4,20
113211,104,09-04-2024,P_043,3,10
113212,101,9/25/2024,P_005,1,0
113213,103,09-04-2024,P_006,4,15
113213,108,09-04-2024,P_033,3,0
113214,101,9/23/2024,P_041,5,0
113214,102,9/23/2024,P_018,2,15
113215,102,9/15/2024,P_030,4,5
113215,103,9/15/2024,P_005,1,20
113216,103,09-03-2024,P_004,2,0
113216,103,09-03-2024,P_038,1,0
113216,101,09-03-2024,P_043,3,5
113217,101,09-03-2024,P_042,5,10
113218,101,9/21/2024,P_039,2,0
113218,107,9/21/2024,P_020,3,15
113219,103,9/21/2024,P_046,3,15
113219,108,9/21/2024,P_050,4,10
113220,108,09-07-2024,P_002,1,5
113221,107,9/19/2024,P_024,5,20
113222,102,9/24/2024,P_032,5,0
113223,101,9/17/2024,P_033,4,15
113223,107,9/17/2024,P_032,4,5
113224,102,09-04-2024,P_024,2,0
113225,106,9/25/2024,P_008,4,15
113226,108,09-04-2024,P_036,3,5
113227,108,9/18/2024,P_023,3,5
113228,108,9/29/2024,P_015,3,15
113229,108,09-07-2024,P_022,3,20
113230,107,9/26/2024,P_013,2,10
113231,107,10/28/2024,P_036,1,10
113232,101,10-02-2024,P_003,4,5
113232,106,10-02-2024,P_029,4,20
113233,105,10-10-2024,P_009,5,20
113233,102,10-10-2024,P_038,3,15
113234,108,10/30/2024,P_031,1,15
113235,107,10-03-2024,P_039,1,0
113235,108,10-03-2024,P_046,2,10
113236,106,10/13/2024,P_021,3,5
113236,106,10/13/2024,P_011,2,5
113237,101,10/15/2024,P_014,1,10
113238,105,10/17/2024,P_012,2,5
113238,107,10/17/2024,P_037,1,5
113239,103,10/26/2024,P_012,1,0
113239,101,10/26/2024,P_033,5,20
113239,106,10/26/2024,P_045,5,5
113240,105,10-03-2024,P_019,5,10
113241,101,10/18/2024,P_038,3,0
113242,108,10-04-2024,P_039,2,5
113242,108,10-04-2024,P_048,5,15
113242,108,10-04-2024,P_024,1,20
113243,104,10-07-2024,P_041,1,5
113244,105,10/31/2024,P_018,1,10
113245,104,10/30/2024,P_030,3,20
113245,101,10/30/2024,P_025,3,20
113245,104,10/30/2024,P_023,4,5
113246,105,10/31/2024,P_036,5,0
113247,103,10/21/2024,P_003,1,0
113247,104,10/21/2024,P_029,3,15
113248,102,10/29/2024,P_014,2,15
113248,102,10/29/2024,P_026,4,20
113249,107,10-09-2024,P_009,2,15
113249,104,10-09-2024,P_020,5,10
113250,108,10-11-2024,P_020,3,15
113251,102,10-03-2024,P_013,1,20
113251,105,10-03-2024,P_045,3,5
113251,106,10-03-2024,P_033,5,15
113252,101,10/16/2024,P_043,4,10
113252,106,10/16/2024,P_023,5,0
113253,102,10/14/2024,P_034,3,10
113253,102,10/14/2024,P_009,2,10
113254,106,10-05-2024,P_020,4,20
113255,101,10/31/2024,P_044,1,10
113256,106,10/19/2024,P_042,4,10
113257,106,10-11-2024,P_034,1,0
113257,104,10-11-2024,P_050,4,0
113257,102,10-11-2024,P_021,2,5
113258,103,10-11-2024,P_011,1,5
113258,106,10-11-2024,P_001,5,0
113259,105,10-01-2024,P_022,4,0
113259,103,10-01-2024,P_010,4,15
113259,105,10-01-2024,P_046,5,20
113260,101,10/27/2024,P_016,4,0
